AT,AP,AH,TEY,CO,NOX,AP_normalized
7.9074,1016.2,79.667,123.03,3.7181,73.643,0.2550724637681246
7.6232,1016.1,82.403,120.86,4.098,74.092,0.24347826086957106
7.3369,1016.0,82.146,117.11,4.4507,74.027,0.23188405797101755
10.497,1015.3,75.337,109.86,7.0833,56.838,0.15072463768115613
10.957,1015.8,74.322,134.18,3.743,69.44,0.20869565217391053
11.523,1016.2,74.281,133.57,4.9081,67.7,0.2550724637681246
12.174,1016.1,72.565,134.35,2.4181,63.871,0.24347826086957106
12.523,1016.2,71.746,134.22,2.6397,68.618,0.2550724637681246
12.609,1015.9,72.626,135.15,2.7436,69.313,0.22028985507246404
12.573,1015.7,74.23,133.15,3.3255,67.755,0.19710144927537018
12.553,1015.6,72.348,133.91,5.0326,66.242,0.18550724637681668
12.577,1015.8,70.466,133.72,2.9633,62.249,0.20869565217391053
12.372,1016.0,69.431,133.31,3.1206,65.151,0.23188405797101755
11.853,1016.2,70.31,133.67,3.5017,66.828,0.2550724637681246
11.276,1016.6,70.556,133.31,3.8051,69.323,0.30144927536232546
10.257,1017.0,71.773,133.76,3.652,71.196,0.34782608695652634
9.5607,1017.3,76.417,133.88,3.7166,71.638,0.3826086956521737
9.4831,1017.5,77.304,133.54,3.5989,70.659,0.4057971014492807
9.9418,1017.7,75.717,133.92,3.4303,69.515,0.42898550724638773
10.067,1017.9,73.975,133.92,3.1456,68.139,0.4521739130434816
10.617,1018.7,77.825,105.84,7.0833,56.838,0.5449275362318965
10.504,1019.0,78.08,112.27,7.0833,56.838,0.5797101449275439
10.733,1019.3,77.585,130.59,3.584,69.424,0.6144927536231912
11.24,1019.6,75.721,130.55,3.3855,68.276,0.6492753623188517
11.854,1019.9,74.439,130.98,3.8333,67.928,0.6840579710144992
12.456,1019.7,73.035,130.43,1.8717,62.693,0.6608695652174053
12.65,1019.1,72.312,130.87,1.2302,62.818,0.5913043478260974
12.727,1018.4,71.134,129.03,2.4059,64.353,0.510144927536236
12.787,1018.0,69.72,129.9,3.3877,63.906,0.4637681159420351
12.807,1017.6,70.342,130.9,3.6382,64.813,0.4173913043478342
12.718,1017.4,68.779,129.68,3.4898,64.796,0.3942028985507272
12.488,1017.2,67.567,130.13,4.0664,65.775,0.37101449275363335
12.03,1017.3,67.912,130.87,4.5697,65.527,0.3826086956521737
11.442,1017.2,69.942,129.74,3.1955,65.561,0.37101449275363335
10.822,1017.1,70.838,113.14,5.094,74.409,0.35942028985507984
11.175,1016.7,73.543,122.11,4.2266,71.01,0.31304347826087897
11.639,1016.2,72.143,129.1,3.8063,66.99,0.2550724637681246
11.841,1016.0,70.909,130.5,3.116,66.07,0.23188405797101755
11.114,1013.3,75.459,131.14,3.5395,68.033,-0.08115942028986141
10.944,1013.2,74.011,130.06,3.9359,69.411,-0.09275362318840175
11.897,1013.0,71.614,131.1,4.2888,66.927,-0.11594202898550877
12.625,1012.5,70.581,130.09,2.262,66.509,-0.17391304347826317
13.257,1011.6,65.048,124.68,2.8429,70.036,-0.27826086956521845
13.799,1010.6,60.719,128.67,3.0768,67.863,-0.3942028985507272
14.044,1010.1,60.085,138.89,3.6323,68.113,-0.4521739130434816
14.294,1009.7,59.63,128.78,3.4856,66.576,-0.49855072463768246
14.471,1009.4,54.972,128.84,3.6376,67.481,-0.533333333333343
14.103,1009.2,58.677,129.1,3.4667,68.235,-0.5565217391304369
13.523,1009.0,62.285,129.79,3.3738,68.472,-0.5797101449275439
13.17,1008.4,64.586,128.75,3.4523,67.546,-0.6492753623188517
12.745,1007.7,66.313,128.86,3.3262,68.258,-0.7304347826087
12.62,1007.1,66.417,129.26,3.4218,68.199,-0.8000000000000079
12.57,1007.1,67.104,106.4,6.2836,80.55,-0.8000000000000079
12.567,1006.8,67.09,128.58,3.5854,66.558,-0.8347826086956684
12.525,1006.2,66.588,110.83,4.9349,71.016,-0.9043478260869632
12.467,1005.9,66.649,110.49,4.7951,71.428,-0.9391304347826237
10.831,1005.6,75.51,105.22,7.0833,56.838,-0.9739130434782711
10.63,1005.4,78.449,125.48,4.1374,72.503,-0.9971014492753781
11.343,1006.1,80.618,129.79,3.5694,66.722,-0.9159420289855167
12.495,1006.3,73.095,130.63,3.5635,66.814,-0.8927536231884229
12.867,1006.3,74.685,131.23,3.2134,65.761,-0.8927536231884229
13.345,1006.0,71.159,129.34,3.1812,65.492,-0.9275362318840702
13.992,1005.6,66.533,109.17,4.9573,72.044,-0.9739130434782711
13.87,1005.9,68.797,107.5,5.3062,72.935,-0.9391304347826237
13.369,1006.0,73.365,109.61,5.4436,72.439,-0.9275362318840702
13.316,1006.3,73.095,110.47,6.1503,72.98,-0.8927536231884229
12.553,1006.5,74.105,125.37,1.9767,66.227,-0.8695652173913158
12.542,1006.8,75.77,130.85,1.8042,65.69,-0.8347826086956684
13.537,1007.1,73.725,129.49,2.4499,65.346,-0.8000000000000079
13.576,1007.3,74.235,115.88,4.5667,69.137,-0.776811594202914
13.168,1007.6,71.507,110.12,2.5205,71.231,-0.7420289855072535
13.132,1007.7,69.979,113.91,3.0402,69.305,-0.7304347826087
13.218,1009.6,67.681,113.49,5.0577,74.555,-0.510144927536236
13.872,1010.0,64.233,113.29,4.8615,72.25,-0.4637681159420351
14.379,1010.1,62.651,112.69,6.5224,78.26,-0.4521739130434816
14.5,1009.8,61.913,115.44,5.6839,72.425,-0.4869565217391421
14.032,1009.5,64.663,107.9,5.0516,71.109,-0.5217391304347895
13.748,1009.4,67.619,107.09,7.0833,76.216,-0.533333333333343
13.344,1009.5,69.243,107.93,6.3935,72.344,-0.5217391304347895
12.87,1009.8,70.483,107.92,5.4154,72.528,-0.4869565217391421
12.938,1010.1,68.353,113.74,4.917,71.954,-0.4521739130434816
12.889,1010.6,68.647,129.63,3.7775,68.589,-0.3942028985507272
12.69,1010.7,71.471,130.69,3.8203,68.546,-0.3826086956521737
12.648,1010.8,70.521,131.07,3.1963,66.481,-0.37101449275363335
12.794,1011.2,72.863,130.63,3.3849,66.325,-0.3246376811594193
12.06,1011.4,79.677,130.32,3.6064,67.006,-0.30144927536232546
11.92,1011.9,80.233,129.65,4.6106,68.29,-0.24347826086957106
12.076,1011.9,81.072,114.38,4.4609,69.021,-0.24347826086957106
12.405,1012.1,78.824,108.04,5.3187,73.036,-0.22028985507246404
12.545,1012.5,76.275,108.22,7.0833,75.121,-0.17391304347826317
12.025,1012.7,77.513,110.29,4.7987,70.344,-0.15072463768115613
11.336,1013.0,80.496,108.19,5.3747,74.151,-0.11594202898550877
10.97,1013.5,81.504,112.45,4.8335,74.004,-0.05797101449275439
10.7,1014.3,81.85,121.74,4.785,76.04,0.03478260869564736
10.249,1015.0,83.263,108.54,6.0523,80.788,0.11594202898550877
9.7782,1015.8,83.829,125.19,5.1512,79.887,0.20869565217391053
9.531,1016.4,83.466,129.23,3.9117,71.873,0.27826086956521845
9.8831,1016.9,81.452,130.47,3.4374,71.201,0.33623188405797283
10.182,1016.9,79.492,130.9,3.0167,68.546,0.33623188405797283
10.374,1016.6,76.536,131.26,2.9838,68.766,0.30144927536232546
10.181,1016.6,75.264,130.76,3.3113,69.964,0.30144927536232546
9.6471,1016.9,75.94,130.95,4.1677,73.041,0.33623188405797283
8.8885,1017.2,79.265,131.24,4.2498,72.348,0.37101449275363335
8.2501,1017.3,81.78,131.35,3.6245,71.948,0.3826086956521737
7.8624,1017.8,82.546,131.32,3.3283,73.088,0.4405797101449281
7.8272,1018.1,82.035,131.43,3.5754,73.204,0.4753623188405886
7.8649,1018.2,82.046,130.93,3.6384,72.81,0.4869565217391421
7.8765,1018.1,82.086,130.96,3.4285,71.862,0.4753623188405886
7.7987,1018.0,83.089,129.01,3.566,72.566,0.4637681159420351
7.7773,1017.8,83.233,130.5,3.4649,71.676,0.4405797101449281
7.8641,1017.6,82.909,129.79,3.5929,71.562,0.4173913043478342
7.9848,1017.3,82.813,129.36,3.5133,72.21,0.3826086956521737
7.6969,1016.8,87.004,129.59,3.5948,70.856,0.3246376811594193
7.7314,1016.3,86.277,129.77,3.5944,71.207,0.2666666666666649
7.7553,1015.9,85.393,124.36,4.0222,72.457,0.22028985507246404
7.758,1015.6,85.097,108.69,6.1119,77.361,0.18550724637681668
7.7501,1015.3,86.275,125.03,4.3542,72.922,0.15072463768115613
7.6968,1014.9,87.166,129.52,3.8745,71.04,0.10434782608695527
7.708,1014.6,88.183,130.24,3.8345,70.004,0.0695652173913079
7.8727,1014.5,88.422,130.38,3.4814,69.387,0.05797101449275439
8.2993,1014.0,88.98,130.24,3.2472,69.721,0.0
9.0914,1013.6,87.628,129.58,3.3314,68.032,-0.04637681159420087
10.062,1012.9,82.994,129.87,3.2714,67.258,-0.1275362318840623
10.506,1011.7,80.597,130.34,3.764,67.2,-0.2666666666666649
10.994,1010.8,79.589,129.18,3.4308,67.188,-0.37101449275363335
11.262,1010.1,78.454,130.36,4.0542,67.387,-0.4521739130434816
11.074,1009.2,79.878,130.17,5.5399,68.077,-0.5565217391304369
10.805,1008.8,80.129,130.07,3.6666,65.072,-0.6028985507246509
9.905,1008.6,81.662,129.94,3.3666,68.132,-0.6260869565217447
9.5942,1008.5,83.038,130.72,3.5847,68.08,-0.6376811594202982
9.0767,1008.3,86.26,129.72,3.7044,69.877,-0.6608695652174053
8.7569,1007.7,88.636,129.26,3.4533,68.796,-0.7304347826087
8.5424,1007.0,89.739,129.59,3.4845,68.821,-0.8115942028985614
8.484,1006.4,90.848,128.89,3.2893,69.042,-0.8811594202898694
8.5863,1005.9,91.016,128.93,3.7218,69.328,-0.9391304347826237
8.3938,1005.3,90.122,122.91,5.067,73.648,-1.0086956521739316
8.2863,1005.0,90.17,108.58,5.857,74.796,-1.043478260869579
8.2665,1005.2,90.368,108.53,5.2814,72.838,-1.020289855072472
8.2872,1005.2,90.261,108.06,5.7129,75.073,-1.020289855072472
8.2938,1005.1,90.1,108.81,5.1477,73.556,-1.0318840579710256
8.061,1005.2,89.876,108.89,5.2889,74.239,-1.020289855072472
7.8234,1005.7,88.292,116.28,5.2025,75.977,-0.9623188405797175
7.893,1006.3,87.598,131.23,3.3469,70.304,-0.8927536231884229
7.6387,1006.9,83.914,130.91,3.3985,71.272,-0.8231884057971149
7.4074,1007.4,84.112,130.85,3.6631,71.936,-0.7652173913043605
7.7945,1007.9,83.974,130.2,3.5129,71.585,-0.7072463768116062
8.377,1008.1,81.091,129.97,3.3022,72.854,-0.6840579710144992
8.3655,1008.1,79.149,129.95,3.4685,72.031,-0.6840579710144992
8.5788,1008.0,77.709,129.93,3.319,71.409,-0.6956521739130527
8.6258,1008.1,75.76,130.13,3.1272,70.976,-0.6840579710144992
8.5552,1008.5,75.074,130.84,3.2734,71.402,-0.6376811594202982
8.4719,1009.0,75.584,131.16,3.2184,71.671,-0.5797101449275439
8.3344,1009.6,76.571,131.53,3.7013,70.469,-0.510144927536236
8.0926,1010.3,77.31,131.87,3.5628,72.044,-0.42898550724638773
7.8829,1010.5,79.032,130.31,3.6073,72.384,-0.4057971014492807
7.8294,1010.6,80.437,129.43,3.6725,72.318,-0.3942028985507272
7.6797,1010.8,78.998,129.7,3.6368,72.493,-0.37101449275363335
7.463,1010.9,77.213,127.9,3.9108,74.313,-0.35942028985507984
7.3244,1011.1,77.844,129.71,3.7639,74.35,-0.33623188405797283
6.9263,1011.0,78.759,129.31,3.7745,74.321,-0.34782608695652634
6.5684,1010.6,80.121,128.86,3.997,75.325,-0.3942028985507272
6.4916,1010.4,79.863,108.35,7.0833,81.347,-0.4173913043478342
6.4622,1010.1,80.351,130.09,3.1949,73.418,-0.4521739130434816
6.4938,1009.9,81.676,130.54,3.2442,71.976,-0.4753623188405886
6.5886,1009.6,82.365,130.25,3.8847,72.879,-0.510144927536236
6.5605,1009.4,83.138,131.31,3.9027,72.79,-0.533333333333343
6.3762,1009.2,84.008,131.36,3.6436,72.498,-0.5565217391304369
6.3547,1008.9,85.641,132.27,3.2575,71.351,-0.5913043478260974
7.0696,1008.8,85.187,131.75,3.0327,70.109,-0.6028985507246509
7.9645,1008.5,81.212,130.13,3.1843,70.274,-0.6376811594202982
9.0518,1008.0,74.427,130.84,3.2029,69.123,-0.6956521739130527
10.089,1007.0,68.993,130.83,3.2922,69.669,-0.8115942028985614
10.783,1006.1,67.727,130.7,3.471,68.692,-0.9159420289855167
11.153,1005.6,71.204,131.58,2.9429,65.771,-0.9739130434782711
10.928,1005.5,74.314,131.49,2.9293,66.001,-0.9855072463768246
10.413,1005.2,76.981,130.95,3.2897,67.475,-1.020289855072472
9.9621,1004.9,78.963,131.03,3.6164,67.086,-1.0550724637681326
9.9057,1004.9,80.84,131.11,3.349,65.565,-1.0550724637681326
10.116,1004.9,82.026,130.5,3.2037,66.425,-1.0550724637681326
10.502,1004.9,82.424,130.01,3.2406,66.796,-1.0550724637681326
10.884,1004.6,82.104,130.27,3.0698,66.376,-1.0898550724637799
11.016,1004.4,81.526,131.11,3.16,66.306,-1.113043478260887
11.156,1003.9,81.3,128.27,3.562,65.65,-1.1710144927536412
11.403,1003.6,80.649,129.87,3.2917,64.058,-1.2057971014492885
11.098,1003.1,79.797,122.54,4.4033,68.481,-1.263768115942043
10.637,1002.8,80.641,107.8,6.2888,73.44,-1.2985507246377035
10.275,1002.5,82.03,109.42,5.5593,71.069,-1.3333333333333508
10.63,1002.3,79.342,107.5,5.7596,71.148,-1.356521739130458
11.551,1002.1,73.524,107.96,5.6009,71.278,-1.3797101449275517
11.601,1002.1,71.976,107.74,5.7562,72.294,-1.3797101449275517
11.797,1002.1,71.019,121.97,4.6257,70.886,-1.3797101449275517
12.246,1002.1,67.812,131.06,3.4795,65.334,-1.3797101449275517
12.712,1002.1,65.63,129.89,3.6507,65.274,-1.3797101449275517
13.106,1001.8,64.358,129.26,3.7423,66.03,-1.4144927536232124
13.853,1001.3,60.222,129.75,3.4165,64.805,-1.4724637681159667
14.467,1000.5,61.826,129.85,3.1835,64.049,-1.5652173913043685
14.822,999.71,62.183,129.04,3.4416,63.895,-1.6568115942029162
15.08,998.95,59.342,130.85,3.6536,64.401,-1.7449275362319019
15.072,998.81,60.251,129.91,3.6951,64.665,-1.7611594202898846
14.991,998.58,61.8,131.32,3.6406,63.458,-1.7878260869565405
14.814,998.6,62.806,131.91,3.5465,64.267,-1.7855072463768324
14.396,998.7,66.166,132.42,3.1872,63.102,-1.773913043478279
14.217,998.46,68.895,131.36,3.4164,63.238,-1.801739130434802
14.115,998.07,70.721,130.02,3.5544,63.438,-1.846956521739149
13.738,997.63,73.863,129.99,3.7027,63.796,-1.8979710144927793
13.911,997.0,71.925,128.87,4.1155,64.119,-1.9710144927536493
14.309,996.45,67.116,127.65,3.5655,64.185,-2.0347826086956737
14.818,996.36,63.058,120.48,3.8347,65.506,-2.0452173913043734
14.903,995.4,62.672,109.03,4.8872,67.968,-2.156521739130466
14.53,994.32,66.729,109.55,5.3739,67.62,-2.281739130434807
14.273,993.79,68.833,111.23,5.2583,68.414,-2.3431884057971364
14.103,993.35,70.418,114.01,5.1143,70.092,-2.3942028985507537
14.129,993.29,67.684,121.13,4.1281,69.825,-2.401159420289891
14.863,993.42,65.746,131.02,3.2455,65.239,-2.3860869565217753
15.372,993.8,63.52,130.58,3.3179,63.614,-2.3420289855072824
15.669,993.51,63.381,130.09,3.4515,64.704,-2.375652173913076
16.087,994.25,62.682,130.03,2.9548,59.856,-2.2898550724637983
16.483,994.76,61.308,129.36,3.8519,60.174,-2.23072463768119
16.369,994.33,61.496,129.59,3.6667,59.577,-2.280579710144953
16.405,994.03,60.866,129.21,3.3498,62.855,-2.3153623188406134
16.655,993.76,58.678,129.63,3.6377,65.966,-2.3466666666666987
17.108,993.51,54.36,130.41,3.8657,66.847,-2.375652173913076
17.533,993.62,50.791,129.43,3.6127,65.671,-2.3628985507246685
17.516,994.03,50.779,130.97,3.2948,64.255,-2.3153623188406134
17.51,994.34,50.01,130.08,3.5194,64.574,-2.279420289855099
17.541,994.63,49.784,129.86,3.3593,62.961,-2.2457971014493054
17.476,994.44,49.791,129.47,3.2388,62.089,-2.2678260869565454
17.582,993.91,48.653,128.68,3.4307,64.84,-2.329275362318875
17.652,993.92,50.702,129.44,3.2391,62.942,-2.328115942029021
17.451,993.82,54.165,129.58,3.2126,63.785,-2.3397101449275612
17.509,993.42,55.749,129.96,3.4997,64.914,-2.3860869565217753
17.367,992.86,53.849,129.82,3.855,65.606,-2.451014492753654
17.324,992.29,53.62,129.29,3.6634,65.224,-2.5171014492754
17.408,991.8,53.163,129.17,3.6783,64.841,-2.5739130434783
17.505,991.4,52.45,128.78,3.5697,64.867,-2.620289855072501
17.957,990.81,51.744,130.04,3.4285,64.542,-2.688695652173955
19.198,990.17,48.972,105.48,7.0833,76.323,-2.762898550724679
20.031,989.69,45.855,111.32,5.0452,66.186,-2.818550724637712
20.531,989.42,44.001,111.04,5.3423,66.545,-2.8498550724638103
20.812,989.4,44.229,108.77,5.3646,66.771,-2.8521739130435186
21.048,989.8,44.278,126.09,3.7674,63.667,-2.8057971014493175
20.976,990.3,45.807,107.39,5.2453,65.666,-2.747826086956563
20.548,990.64,46.931,109.7,5.1243,65.478,-2.7084057971014865
20.381,991.26,46.999,108.96,5.2872,65.843,-2.6365217391304707
19.593,992.34,50.596,126.79,3.7367,62.523,-2.5113043478261163
18.864,993.45,53.701,131.39,4.8469,63.528,-2.3826086956522
18.178,994.81,57.013,130.88,3.4414,59.136,-2.22492753623192
17.542,995.67,59.628,131.34,3.4994,61.826,-2.1252173913043806
17.424,996.29,59.992,131.54,3.8319,62.993,-2.0533333333333648
17.642,996.62,62.421,129.09,3.9106,62.561,-2.015072463768142
15.968,996.36,72.874,129.82,3.4183,60.515,-2.0452173913043734
15.143,996.31,78.377,118.75,4.2754,62.334,-2.0510144927536564
14.427,996.56,74.932,109.02,5.332,66.34,-2.0220289855072795
12.106,997.12,89.23,122.98,4.119,68.709,-1.9571014492753875
12.714,997.06,86.485,131.05,3.6164,63.307,-1.964057971014525
13.141,997.32,84.176,129.42,3.7616,63.451,-1.9339130434782805
13.45,997.33,81.305,128.59,3.7049,63.051,-1.9327536231884266
14.265,996.76,76.077,108.49,5.3971,67.685,-1.9988405797101723
14.954,996.69,73.528,114.78,4.9827,66.154,-2.0069565217391507
15.445,996.82,62.089,129.53,3.511,62.826,-1.9918840579710348
15.348,996.87,61.048,130.27,3.6969,64.206,-1.9860869565217647
14.891,996.76,62.19,114.12,5.8038,68.198,-1.9988405797101723
14.1,997.19,65.098,156.48,1.2045,60.286,-1.9489855072463962
13.297,997.58,69.158,157.05,1.2045,61.225,-1.9037681159420494
12.858,997.45,70.397,158.3,1.4897,63.266,-1.9188405797101649
13.138,997.88,70.368,156.0,3.1414,65.447,-1.868985507246402
12.467,998.17,70.316,144.12,3.4414,66.12,-1.8353623188406087
11.376,998.89,77.332,131.29,3.5311,66.017,-1.751884057971039
10.64,998.7,82.685,127.78,3.7318,66.37,-1.773913043478279
12.004,1001.9,74.856,111.09,5.6421,72.569,-1.4028985507246587
11.522,1003.0,76.418,110.87,5.4744,70.748,-1.2753623188405965
10.87,1003.6,78.571,111.84,5.4816,71.026,-1.2057971014492885
10.538,1004.1,77.892,106.74,6.9949,78.71,-1.1478260869565342
11.607,1004.4,71.594,105.01,6.3387,75.558,-1.113043478260887
12.231,1005.0,64.25,104.55,7.0833,83.533,-1.043478260869579
12.475,1005.7,59.723,102.3,7.0833,56.838,-0.9623188405797175
12.953,1006.5,56.092,130.0,3.7655,70.039,-0.8695652173913158
12.51,1007.3,56.11,131.09,3.5579,73.736,-0.776811594202914
11.391,1008.0,57.038,131.49,3.2889,69.906,-0.6956521739130527
10.278,1009.0,66.201,132.95,3.0107,69.553,-0.5797101449275439
9.4287,1009.8,75.062,131.61,3.4868,71.409,-0.4869565217391421
8.5829,1010.5,76.346,129.94,3.3042,73.581,-0.4057971014492807
7.1983,1011.3,79.133,108.86,7.0788,81.278,-0.31304347826087897
6.3914,1011.9,81.367,109.32,7.0833,81.976,-0.24347826086957106
6.0639,1012.3,81.765,109.74,7.0833,56.838,-0.19710144927537018
5.7048,1012.5,81.652,107.93,7.0833,56.838,-0.17391304347826317
8.873,1014.7,87.169,128.27,3.6414,75.698,0.08115942028986141
10.097,1014.9,79.005,127.42,3.403,71.636,0.10434782608695527
11.299,1014.7,71.101,125.94,3.7553,71.636,0.08115942028986141
12.313,1014.5,66.318,126.01,3.6891,70.616,0.05797101449275439
12.919,1013.9,64.258,126.67,3.4416,69.079,-0.011594202898553514
13.34,1013.2,64.479,126.03,3.5581,67.699,-0.09275362318840175
13.522,1012.8,63.423,111.82,5.2341,71.411,-0.1391304347826158
13.401,1012.4,68.518,109.8,5.5434,71.489,-0.18550724637681668
13.247,1012.0,69.957,115.63,4.8924,69.562,-0.23188405797101755
14.101,1011.8,67.283,130.22,3.6671,64.664,-0.2550724637681246
14.256,1012.2,65.233,131.21,3.3044,64.474,-0.20869565217391053
14.228,1012.5,67.011,130.17,3.2848,63.865,-0.17391304347826317
14.115,1012.5,68.147,128.56,3.6744,65.854,-0.17391304347826317
13.952,1012.8,70.017,116.1,5.0286,69.344,-0.1391304347826158
13.331,1012.9,75.861,109.89,5.4163,69.704,-0.1275362318840623
12.888,1012.8,78.709,109.67,5.6153,69.493,-0.1391304347826158
12.952,1012.9,77.489,108.3,5.8547,72.193,-0.1275362318840623
12.969,1013.3,74.605,101.49,7.0833,56.838,-0.08115942028986141
12.524,1013.7,73.254,102.57,7.0833,56.838,-0.03478260869564736
10.629,1014.2,77.282,101.19,7.0833,56.838,0.02318840579710703
9.999,1014.7,79.86,128.27,3.5366,74.861,0.08115942028986141
10.979,1014.9,83.213,125.76,3.6276,69.581,0.10434782608695527
13.406,1014.8,74.136,113.86,5.8012,70.667,0.09275362318840175
15.116,1014.8,64.169,122.76,1.2045,63.662,0.09275362318840175
15.752,1014.6,59.863,111.71,2.4639,67.53,0.0695652173913079
15.883,1014.4,61.685,113.92,3.6513,67.907,0.04637681159420087
15.414,1014.1,63.468,120.53,3.4317,64.631,0.011594202898553514
14.963,1013.9,63.334,108.91,3.0022,65.597,-0.011594202898553514
15.051,1013.6,61.297,109.09,4.4249,68.517,-0.04637681159420087
14.778,1013.3,61.187,112.0,3.5882,66.726,-0.08115942028986141
13.978,1013.3,64.955,123.19,1.5888,64.52,-0.08115942028986141
13.406,1013.4,65.819,126.71,3.2723,67.574,-0.0695652173913079
12.886,1013.5,67.933,114.57,2.9757,69.974,-0.05797101449275439
12.144,1013.4,73.372,108.83,3.2971,69.661,-0.0695652173913079
12.082,1013.3,70.08,107.61,5.2302,77.321,-0.08115942028986141
11.822,1013.1,69.529,109.56,4.4778,74.417,-0.10434782608695527
11.485,1012.8,67.869,107.57,3.4072,74.731,-0.1391304347826158
9.119,1010.0,81.983,127.43,3.5148,74.125,-0.4637681159420351
10.889,1009.8,81.519,127.81,3.4035,69.244,-0.4869565217391421
12.83,1009.3,76.162,126.3,4.4326,67.592,-0.5449275362318965
14.287,1008.6,65.791,124.41,1.6836,64.547,-0.6260869565217447
14.609,1007.6,63.861,117.77,2.8504,66.574,-0.7420289855072535
14.446,1006.6,65.796,114.77,3.8048,67.867,-0.8579710144927623
13.641,1005.9,68.323,122.97,3.7255,67.537,-0.9391304347826237
12.765,1005.3,71.033,129.26,3.4262,67.02,-1.0086956521739316
11.891,1005.2,73.596,128.8,3.4934,67.372,-1.020289855072472
10.804,1004.8,76.464,130.05,3.8019,67.376,-1.066666666666686
10.28,1004.6,78.09,113.69,4.6408,70.861,-1.0898550724637799
10.132,1004.3,77.921,108.61,5.7342,72.832,-1.1246376811594403
10.244,1006.6,82.757,107.16,6.1757,77.617,-0.8579710144927623
9.8699,1006.1,89.7,123.18,4.0,68.524,-0.9159420289855167
9.9605,1006.7,89.136,129.22,3.5816,62.376,-0.8463768115942087
10.402,1007.1,88.45,132.82,3.5802,67.573,-0.8000000000000079
7.6562,1011.7,81.128,116.61,5.8825,78.098,-0.2666666666666649
7.9494,1012.8,77.65,128.79,4.708,56.838,-0.1391304347826158
7.9385,1014.1,69.698,127.03,5.0326,56.838,0.011594202898553514
7.8428,1014.8,66.542,124.5,4.6051,56.838,0.09275362318840175
7.3073,1015.2,65.111,115.7,6.9319,56.838,0.1391304347826158
7.2203,1015.2,65.22,109.57,7.0833,56.838,0.1391304347826158
6.7816,1015.8,68.489,108.88,7.0833,56.838,0.20869565217391053
5.9877,1016.4,71.767,108.7,7.0833,56.838,0.27826086956521845
5.6008,1016.7,73.499,109.67,7.0833,56.838,0.31304347826087897
5.1726,1016.5,74.913,109.29,7.0833,56.838,0.28985507246377196
